"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Bihar","Darbhanga","2023-11-06","2023","11","10.0361272294","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-07","2023","11","9.9799926749","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-08","2023","11","9.9354245446","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-09","2023","11","9.8860462862","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-10","2023","11","9.8482398787","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-11","2023","11","9.8047156718","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-12","2023","11","9.7656897202","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-13","2023","11","9.7269527395","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-14","2023","11","9.6874669235","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-15","2023","11","9.6465183044","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-16","2023","11","9.6119489404","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-17","2023","11","9.5750574183","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-18","2023","11","9.5388709999","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-19","2023","11","9.5107607275","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-20","2023","11","9.4766546287","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-21","2023","11","9.4553759387","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-22","2023","11","9.4237115514","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-23","2023","11","9.4053939666","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-24","2023","11","9.3775932739","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-25","2023","11","9.3547450087","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-26","2023","11","9.3336185287","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-27","2023","11","9.3094209161","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-28","2023","11","9.5547420234","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-29","2023","11","9.5213924896","NRSC VIC MODEL"
"Bihar","Darbhanga","2023-11-30","2023","11","9.4897620751","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-01","2023","11","17.5726898439","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-02","2023","11","17.4032005273","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-03","2023","11","17.2501998983","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-04","2023","11","17.1096479484","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-05","2023","11","16.9698697975","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-06","2023","11","16.8436682977","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-07","2023","11","16.7295826893","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-08","2023","11","16.6141231023","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-09","2023","11","16.4961187569","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-10","2023","11","16.3952319629","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-11","2023","11","16.2950127311","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-12","2023","11","16.2042264096","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-13","2023","11","16.1194967378","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-14","2023","11","16.0331205811","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-15","2023","11","15.9545117459","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-16","2023","11","15.8728680166","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-17","2023","11","15.7955034336","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-18","2023","11","15.7227370095","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-19","2023","11","15.6531087609","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-20","2023","11","15.5859859749","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-21","2023","11","15.5202683141","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-22","2023","11","15.4663071279","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-23","2023","11","15.4131659077","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-24","2023","11","15.3585430261","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-25","2023","11","15.3085806745","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-26","2023","11","15.2565716613","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-27","2023","11","15.2113116218","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-28","2023","11","15.1756211183","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-29","2023","11","15.2706483968","NRSC VIC MODEL"
"Bihar","Gaya","2023-11-30","2023","11","15.227013513","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-01","2023","11","10.10224883","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-02","2023","11","10.0301014594","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-03","2023","11","9.9687629221","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-04","2023","11","9.9043244842","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-05","2023","11","9.8545262077","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-06","2023","11","9.8110101528","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-07","2023","11","9.7783666009","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-08","2023","11","9.7475049371","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-09","2023","11","9.7201102185","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-10","2023","11","9.6880944332","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-11","2023","11","9.6643861391","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-12","2023","11","9.6349029568","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-13","2023","11","9.6107115588","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-14","2023","11","9.5887958168","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-15","2023","11","9.5622914547","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-16","2023","11","9.5409921622","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-17","2023","11","9.5142484686","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-18","2023","11","9.4947233171","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-19","2023","11","9.4765935217","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-20","2023","11","9.4594449198","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-21","2023","11","9.4415608769","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-22","2023","11","9.4219406318","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-23","2023","11","9.4057258396","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-24","2023","11","9.3872391415","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-25","2023","11","9.3766344404","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-26","2023","11","9.3645481335","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-27","2023","11","9.3492014659","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-28","2023","11","9.4000653102","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-29","2023","11","9.3805370943","NRSC VIC MODEL"
"Bihar","Gopalganj","2023-11-30","2023","11","9.3570153578","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-01","2023","11","15.8975933691","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-02","2023","11","15.7049616034","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-03","2023","11","15.514214312","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-04","2023","11","15.3435659784","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-05","2023","11","15.1824007085","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-06","2023","11","15.028632504","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-07","2023","11","14.8821144227","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-08","2023","11","14.7408804502","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-09","2023","11","14.5998550663","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-10","2023","11","14.4754806882","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-11","2023","11","14.3489994017","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-12","2023","11","14.2342466247","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-13","2023","11","14.1194902878","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-14","2023","11","14.0130822476","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-15","2023","11","13.912284892","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-16","2023","11","13.8075599658","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-17","2023","11","13.7128768536","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-18","2023","11","13.6210000069","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-19","2023","11","13.533094312","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-20","2023","11","13.4507096511","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-21","2023","11","13.3779715979","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-22","2023","11","13.305317898","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-23","2023","11","13.232364198","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-24","2023","11","13.1658384502","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-25","2023","11","13.1009276428","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-26","2023","11","13.0363532617","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-27","2023","11","12.9756123781","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-28","2023","11","12.9167419884","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-29","2023","11","12.8703822379","NRSC VIC MODEL"
"Bihar","Jamui","2023-11-30","2023","11","12.8183331018","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-01","2023","11","15.9363235464","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-02","2023","11","15.8563628493","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-03","2023","11","15.7815748413","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-04","2023","11","15.720791515","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-05","2023","11","15.660423999","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-06","2023","11","15.6170746973","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-07","2023","11","15.5687961923","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-08","2023","11","15.5226795184","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-09","2023","11","15.4837534126","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-10","2023","11","15.4348076002","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-11","2023","11","15.4005631848","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-12","2023","11","15.3648122466","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-13","2023","11","15.3328732351","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-14","2023","11","15.3010990566","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-15","2023","11","15.2689982685","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-16","2023","11","15.2404431561","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-17","2023","11","15.2022694123","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-18","2023","11","15.1791202001","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-19","2023","11","15.1536889754","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-20","2023","11","15.1301946735","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-21","2023","11","15.1086222782","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-22","2023","11","15.0894795489","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-23","2023","11","15.0652503125","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-24","2023","11","15.0467786952","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-25","2023","11","15.0222048322","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-26","2023","11","15.0079954639","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-27","2023","11","14.9886308214","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-28","2023","11","14.9841420199","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-29","2023","11","14.9722534746","NRSC VIC MODEL"
"Bihar","Jehanabad","2023-11-30","2023","11","14.9536583025","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-01","2023","11","16.807229691","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-02","2023","11","16.664519535","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-03","2023","11","16.5334298941","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-04","2023","11","16.4197426235","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-05","2023","11","16.3093459788","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-06","2023","11","16.2100168708","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-07","2023","11","16.1251169434","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-08","2023","11","16.0313746779","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-09","2023","11","15.9440264952","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-10","2023","11","15.8564049597","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-11","2023","11","15.781662261","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-12","2023","11","15.718908758","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-13","2023","11","15.649658814","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-14","2023","11","15.5873515752","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-15","2023","11","15.523359173","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-16","2023","11","15.4608009574","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-17","2023","11","15.4066158692","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-18","2023","11","15.3486545624","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-19","2023","11","15.2950515341","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-20","2023","11","15.2478666059","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-21","2023","11","15.2090586201","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-22","2023","11","15.1665149299","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-23","2023","11","15.1300495787","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-24","2023","11","15.0924923095","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-25","2023","11","15.0567444235","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-26","2023","11","15.0284628429","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-27","2023","11","14.9994762875","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-28","2023","11","15.3302091887","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-29","2023","11","15.2799725169","NRSC VIC MODEL"
"Bihar","Kaimur (Bhabua)","2023-11-30","2023","11","15.741233375","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-01","2023","11","11.0575380995","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-02","2023","11","10.8781037588","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-03","2023","11","10.7122324616","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-04","2023","11","10.5611096813","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-05","2023","11","10.4208965661","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-06","2023","11","10.291552283","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-07","2023","11","10.1717660669","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-08","2023","11","10.0546071888","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-09","2023","11","9.9476263071","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-10","2023","11","9.8512738454","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-11","2023","11","9.7570378784","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-12","2023","11","9.6702956912","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-13","2023","11","9.5864836804","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-14","2023","11","9.5044869404","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-15","2023","11","9.4300591976","NRSC VIC MODEL"
"Bihar","Katihar","2023-11-16","2023","11","9.3625993592","NRSC VIC MODEL"
